,pol_filtered,pol
1149,8828.611,8108.149
1150,12068.49,2526.653
1151,8103.544,84359.56
1152,3113.41,4072.111
1153,12585.58,12302.55
1154,20658.56,3963.981
1155,12585.58,5034.808
1156,3959.488,3622.005
1157,3885.49,6664.701
1158,9725.056,2147.069
1159,8839.948,2967.463
1160,3050.833,3117.668
1161,5490.798,4328.292
1162,7376.113,1932.876
1163,3006.626,3813.066
1164,2531.685,6147.603
1165,4110.831,5158.634
1166,4056.639,2574.451
1167,4881.557,5303.0
1168,2542.692,3394.274
1169,5309.921,6155.78
1170,2608.605,4024.34
1171,4388.949,4289.595
1172,3739.693,3958.807
1173,2453.429,3091.913
1174,5493.655,3825.192
1175,6765.991,7580.282
1176,7268.374,2166.541
1177,4011.7,4859.766
1178,2450.838,7819.639
1179,6883.31,18803.79
1180,12585.58,16287.37
1181,2364.634,6853.271
1182,4770.12,3009.341
1183,2435.494,5247.544
1184,9268.74,2636.699
1185,2667.577,8201.684
1186,2770.244,7724.496
1187,1455.683,4062.755
1188,2211.639,3134.527
1189,2639.612,3921.883
1190,3735.716,2169.669
1191,4533.229,3042.189
1192,5453.56,4340.507
1193,2971.942,6839.86
1194,4605.873,3041.402
1195,4849.902,5986.221
1196,4978.896,3297.47
1197,5091.083,4084.604
1198,5024.532,4894.963
1199,11867.84,3361.625
1200,2629.601,8233.258
1201,3864.274,5015.641
1202,6157.735,5352.529
1203,7347.229,4578.453
1204,4274.743,12585.58
1205,14276.84,3058.46
1206,6579.303,3831.488
1207,4575.393,19794.9
1208,3445.818,3868.933
1209,4185.702,2265.935
1210,3288.998,4238.489
1211,6044.763,6850.911
1212,1828.028,2853.906
1213,2059.349,4222.311
1214,3920.785,4990.727
1215,3584.433,7602.166
1216,4029.242,3855.285
1217,7106.356,3688.365
1218,13965.5,5172.67
1219,1987.516,3769.659
1220,4405.56,12585.58
1221,11777.05,9384.263
1222,18374.22,6796.506
1223,3367.433,6887.316
1224,7086.746,4055.807
1225,4207.749,5637.058
1226,12585.58,4945.028
1227,5187.503,5685.958
1228,8598.744,3975.455
1229,4054.034,3068.171
1230,3196.734,6839.859
1231,5863.493,6271.57
1232,5273.156,4991.704
1233,12585.58,2600.984
1234,2145.18,7587.072
1235,4201.973,5409.324
1236,5808.019,5775.377
1237,6945.201,1778.51
1238,5341.858,7091.933
1239,9284.919,9777.969
1240,3733.125,8742.148
1241,5216.198,8041.511
1242,4810.293,7229.101
1243,5416.01,3934.702
1244,4324.934,4412.821
1245,4283.95,3084.532
1246,4193.378,4055.415
1247,4288.446,8600.487
1248,5742.437,2344.914
1249,13759.84,7035.232
1250,4217.626,4097.475
1251,5630.31,2031.174
1252,4203.762,1741.933
1253,3132.299,1895.784
1254,2214.428,6847.691
1255,3371.785,3669.572
1256,3134.46,3728.895
1257,13745.41,10269.1
1258,4582.51,6823.407
1259,15395.39,2880.538
1260,3913.319,12585.58
1261,3456.377,6576.88
1262,2900.689,6305.027
1263,5287.624,6007.202
1264,8073.138,3160.225
1265,5134.371,4804.667
1266,3228.299,4733.411
1267,3230.451,3020.491
1268,6163.225,3870.982
1269,3929.46,3556.07
1270,5252.576,4443.116
1271,3874.703,5546.559
1272,4526.056,2129.805
1273,3017.66,1640.441
1274,12585.58,7651.287
1275,6037.927,2357.861
1276,4546.432,2969.366
1277,5979.443,4037.595
1278,1638.105,3184.22
1279,6238.033,9268.411
1280,11784.09,5532.21
1281,1373.643,1356.644
1282,1661.217,2797.024
1283,3173.617,4257.658
1284,10888.87,3578.425
1285,9064.956,2543.673
1286,7923.452,12058.33
1287,2277.031,6742.869
1288,6246.607,2846.034
1289,32548.21,4876.409
1290,16255.03,5398.175
1291,5005.307,4189.837
1292,1560.575,2899.786
1293,2526.758,6613.446
1294,3512.018,5533.222
1295,8516.703,3675.866
1296,2400.697,6484.328
1297,3590.107,3283.324
1298,9494.696,7083.051
1299,10052.25,3109.552
1300,3945.668,2604.744
1301,2412.334,5842.176
1302,5758.503,2212.474
1303,6080.182,4140.577
1304,9898.875,3001.059
1305,2803.198,4826.214
1306,4630.609,3449.294
1307,3561.158,3321.681
1308,2799.531,7003.835
1309,4004.269,4846.802
1310,3675.155,5408.759
1311,5166.299,4743.514
1312,6601.72,15577.82
1313,4791.137,13551.15
1314,2677.024,3998.62
1315,7183.509,4985.363
1316,5492.134,7890.323
1317,6513.626,16454.0
1318,9453.91,2818.896
1319,5462.251,2769.984
1320,7326.111,4444.928
1321,1966.223,3938.422
1322,2999.65,6139.408
1323,3370.444,4224.34
1324,5379.672,3329.711
1325,2208.092,3120.746
1326,6762.319,5125.912
1327,4721.413,2650.646
1328,1802.308,3314.894
1329,6391.108,2207.766
1330,2033.998,6003.764
1331,5244.745,2548.047
1332,5034.604,3889.263
1333,8562.599,4939.169
1334,2055.923,12585.58
1335,4909.761,3913.657
1336,5058.249,5774.036
1337,3867.909,5023.97
1338,1654.976,3258.29
1339,2554.438,7835.1
1340,6696.252,3355.895
1341,7103.435,4087.384
1342,3344.35,3928.276
1343,7006.586,3068.846
1344,5213.788,5164.292
1345,5321.509,3044.282
1346,21040.66,3241.501
1347,2049.793,3435.596
1348,2587.104,2605.97
1349,6162.775,5550.74
1350,4747.94,2696.78
1351,4712.335,7776.263
1352,3971.124,6609.466
1353,3161.177,19903.54
1354,3909.54,3742.188
1355,6725.267,2685.826
1356,12585.58,7068.164
1357,4044.123,4712.869
1358,1919.435,3358.178
1359,5441.426,2467.991
1360,4246.414,4848.271
1361,3790.312,7475.352
1362,6177.583,3793.309
1363,9534.195,3009.395
1364,5559.635,7750.779
1365,5261.793,6352.814
1366,4507.525,12585.58
1367,3944.066,3584.364
1368,13670.54,5828.527
1369,5596.324,15483.99
1370,12585.58,5346.085
1371,4765.544,47445.31
1372,8132.151,12585.58
1373,4037.474,5404.539
1374,3884.014,3210.896
1375,4946.283,2064.423
1376,8710.984,4653.002
1377,2241.797,2570.506
1378,6155.026,3337.111
1379,1543.922,3730.391
1380,3371.058,3957.866
1381,12585.58,5756.394
1382,5266.623,3449.54
1383,4938.219,2730.341
1384,1972.407,12585.58
1385,13718.31,7275.913
1386,2636.466,4521.076
1387,6736.878,3419.377
1388,2453.472,3061.963
1389,2305.774,6991.295
1390,5374.609,3424.855
1391,4064.724,5221.927
1392,2892.44,2703.713
1393,2844.003,4492.513
1394,3461.823,4377.988
1395,16529.97,24127.4
1396,4476.124,12585.58
1397,2233.607,5443.656
1398,3613.135,12585.58
1399,4287.156,7242.247
1400,2257.47,3315.174
1401,3867.752,18803.66
1402,3984.321,3634.245
1403,3787.851,32003.12
1404,2193.515,5180.911
1405,3386.284,5763.55
1406,3012.26,5061.119
1407,7224.637,7133.869
1408,4428.354,2138.021
1409,6154.763,2277.632
1410,3680.609,4581.786
1411,6394.424,5797.207
1412,3114.809,5025.235
1413,5746.952,3617.482
1414,5650.352,3798.766
1415,3129.536,4417.906
1416,3586.518,21868.57
1417,8358.212,2761.99
1418,4118.677,3924.065
1419,12585.58,5184.165
1420,4715.871,4485.122
1421,4610.782,3456.763
1422,3206.03,2815.708
1423,5821.448,11302.32
1424,7632.396,6537.106
1425,2959.032,3951.676
1426,2795.726,5211.213
1427,4494.224,10215.66
1428,8244.135,3276.865
1429,4939.391,2558.485
1430,6530.419,3430.843
1431,3540.524,12585.58
1432,7112.796,5951.899
1433,5958.445,2801.345
1434,2674.312,2088.984
1435,4407.658,3552.118
1436,8828.611,3674.648
1437,7072.458,4286.4
1438,2149.657,34748.46
1439,7893.664,5411.277
1440,8445.206,2437.601
1441,2736.365,12585.58
1442,3332.411,7880.359
1443,2921.451,2877.384
1444,3682.849,7982.949
1445,4391.913,5330.253
1446,2549.577,4327.507
1447,4627.166,3351.298
1448,4367.713,4674.144
1449,3553.867,3477.825
1450,2433.804,3720.323
1451,3121.054,3990.787
1452,3084.468,7317.882
1453,2329.294,8293.881
1454,6903.677,2199.925
1455,1051.963,12585.58
1456,6649.336,2596.36
1457,3497.318,5253.627
1458,2045.464,3260.466
1459,3455.466,3512.981
1460,4074.311,3960.506
1461,5228.862,3716.941
1462,2003.443,3770.517
1463,3054.518,3091.8
1464,3618.092,2942.056
1465,4596.707,69253.05
1466,4394.535,5343.338
1467,1663.353,7094.986
1468,12585.58,2832.767
1469,9064.242,4852.166
1470,4642.747,2978.972
1471,3020.517,6647.053
1472,7149.909,3891.043
1473,2622.583,7750.762
1474,5447.233,2654.387
1475,5431.559,4682.275
1476,3694.427,4952.197
1477,3636.136,24017.59
1478,3978.005,5977.876
1479,14660.51,15010.36
1480,5154.046,4398.787
1481,3184.379,3933.376
1482,3899.352,3455.559
1483,2481.037,6369.101
1484,7949.386,9064.316
1485,2953.773,16050.91
1486,6857.178,3425.208
1487,2481.446,5086.259
1488,5433.727,69865.41
1489,14726.34,5313.703
1490,3045.276,4355.107
1491,1807.136,4912.27
1492,2793.583,3713.669
1493,1863.752,5299.795
1494,4419.816,6001.041
1495,12585.58,2248.489
1496,4584.905,4436.601
1497,2384.291,3822.246
1498,4167.941,2085.837
1499,4561.318,2678.758
1500,3455.859,2915.359
1501,3699.305,3457.823
1502,3009.596,2673.78
1503,4162.456,4071.513
1504,3404.841,7681.79
1505,2146.055,2180.468
1506,2907.185,2841.63
1507,4856.219,3614.059
1508,12485.31,4202.15
1509,5190.522,10667.52
1510,1094.654,2799.607
1511,6498.229,2445.759
1512,5727.033,7268.766
1513,2705.128,2971.483
1514,12814.54,4148.299
1515,3411.651,12908.13
1516,4724.268,3250.823
1517,3826.097,39979.59
1518,4754.183,4415.461
1519,3745.417,4345.82
1520,3075.869,2258.646
1521,3143.827,3102.374
1522,4016.855,2575.105
1523,2526.255,12585.58
1524,7767.604,2677.414
1525,5019.488,3826.359
1526,12585.58,5576.4
1527,2365.035,2409.136
1528,3143.153,2929.129
1529,2805.434,5199.041
1530,2143.671,2284.156
1531,9153.387,10436.63
1532,6332.843,4097.828
1533,2771.99,3393.941
1534,3981.036,18802.65
1535,3664.425,10117.39
1536,2745.409,2460.763
1537,3223.988,3540.049
1538,2317.923,4895.48
1539,4882.127,2857.263
1540,4958.548,7175.804
1541,2816.188,4828.122
1542,2459.129,7202.958
1543,2455.652,2896.314
1544,4005.363,3360.104
1545,2092.209,5032.457
1546,3702.209,2509.044
1547,3579.006,12585.58
1548,78107.31,3616.426
1549,2136.182,4511.362
1550,3434.134,2480.935
1551,2353.249,7129.761
1552,4738.8,69931.27
1553,1985.956,8865.758
1554,2881.272,4592.15
1555,8203.935,2682.341
1556,3509.551,3490.68
1557,3764.475,3195.395
1558,5476.651,3510.425
1559,3387.561,2763.921
1560,5808.903,5608.318
1561,7036.855,3939.394
1562,5193.973,5423.56
1563,3050.019,1745.574
1564,2437.377,4408.532
1565,12585.58,1687.061
1566,3540.426,5115.08
1567,3771.942,3421.223
1568,3383.182,5653.6
1569,2775.72,4736.104
1570,5490.616,6143.422
1571,2297.673,11077.03
1572,3782.635,2796.607
1573,3625.992,2728.287
1574,2162.81,4685.117
1575,4748.714,18674.48
1576,4199.112,3706.933
1577,6789.993,3330.372
1578,4189.551,4702.79
1579,3165.84,3946.322
1580,3704.895,4046.355
1581,3233.819,6900.837
1582,3061.01,8917.245
1583,1924.557,10257.81
1584,5533.435,5501.674
1585,2030.679,5615.896
1586,13539.61,6487.103
1587,3540.395,8828.611
1588,3627.584,2834.979
1589,2789.363,3192.956
1590,2007.543,12585.58
1591,2633.988,5181.395
1592,4315.895,3452.472
1593,6332.775,8130.827
1594,10314.69,5120.127
1595,3986.001,7826.466
1596,8342.622,12585.58
1597,3297.47,4518.601
1598,4467.797,3972.861
1599,1211.089,7888.699
1600,4929.641,5779.645
1601,4834.701,2719.314
1602,2137.877,5515.333
1603,2352.397,4532.357
1604,10488.86,18374.22
1605,6648.852,5737.127
1606,4716.291,3032.302
1607,2498.488,2762.621
1608,4917.826,3772.137
1609,6155.434,4405.894
1610,3852.074,7496.588
1611,9841.416,2376.219
1612,4530.835,8467.872
1613,2956.021,5070.809
1614,2860.411,2035.313
1615,4441.1,3314.311
1616,2951.552,4043.41
1617,2601.68,3159.39
1618,3122.054,9415.26
1619,1964.306,2011.006
1620,3413.179,6936.999
1621,2311.537,4469.022
1622,3230.704,18802.65
1623,3419.303,6388.702
1624,1872.929,5492.086
1625,12585.58,8966.739
1626,4278.551,6799.774
1627,10366.02,2383.455
1628,1917.558,6425.846
1629,7402.481,3049.706
1630,4119.176,3833.409
1631,4579.975,5735.546
1632,4662.248,3993.262
1633,2697.923,5725.261
1634,3832.533,3444.218
1635,7175.872,3011.992
1636,4708.653,7323.314
1637,8852.016,5626.97
1638,2463.15,7667.611
1639,5904.022,2283.925
1640,4872.342,3813.106
1641,2150.303,3094.745
1642,4247.198,9725.542
1643,2784.689,1707.152
1644,3869.28,3182.66
1645,3704.714,4034.316
1646,3009.279,6469.176
1647,2968.131,7199.898
1648,8828.611,12585.58
1649,6643.576,9454.952
1650,12981.4,4215.795
1651,2911.097,5034.682
1652,6026.672,4291.43
1653,5583.758,6804.652
1654,4818.697,5663.496
1655,5924.108,5261.318
1656,7072.633,3698.835
1657,7578.953,1903.588
1658,3301.48,8890.726
1659,3919.681,2580.98
1660,6702.148,3761.795
1661,4374.11,5184.489
1662,9458.11,4833.637
1663,5126.031,3949.902
1664,4321.536,6943.826
1665,2763.276,7521.106
1666,6078.877,5095.205
1667,3852.865,4369.948
1668,4117.552,1872.305
1669,4003.407,6471.747
1670,3436.511,4050.488
1671,3213.837,3212.197
1672,2360.659,3432.304
1673,4809.352,2385.512
1674,4167.046,5962.796
1675,6988.661,4489.314
1676,5911.784,2938.147
1677,5130.851,3807.924
1678,4147.17,2383.205
1679,4065.235,15801.19
1680,2955.277,4883.255
1681,2874.886,2752.456
1682,3813.359,2505.64
1683,3390.306,2582.709
1684,1783.878,4373.852
1685,2740.509,2635.154
1686,4930.238,2473.619
1687,7944.7,5114.353
1688,2373.403,4878.116
1689,6541.786,9067.526
1690,2381.383,3674.977
1691,3772.137,6623.714
1692,3324.606,4950.129
1693,7077.77,3639.633
1694,3984.508,17146.73
1695,4050.081,12585.58
1696,5743.403,6981.093
1697,11235.01,2370.357
1698,2383.604,4267.971
1699,1471.434,1471.445
1700,12585.58,4283.903
1701,4316.87,2286.959
1702,3774.364,17731.27
1703,8134.981,4043.386
1704,10805.45,1711.238
1705,5132.45,5790.533
1706,3970.826,4402.398
1707,5086.579,6002.458
1708,7193.809,1561.61
1709,4702.761,3513.947
1710,5212.008,4070.243
1711,4679.955,5664.7
1712,4592.891,3695.261
1713,2685.09,4182.313
1714,5094.508,27621.43
1715,3591.763,5315.576
1716,4469.758,3555.693
1717,4861.886,2112.733
1718,7514.497,2472.17
1719,2597.508,3738.589
1720,5631.244,3790.504
1721,2718.435,3413.695
1722,4509.754,3028.922
1723,10146.59,6225.32
1724,1982.549,10439.44
1725,4207.749,11046.15
1726,4144.65,2559.628
1727,7352.329,3871.374
1728,11568.76,2436.027
1729,4190.129,8666.286
1730,4617.461,9956.125
1731,4342.764,8828.611
1732,3340.598,3182.155
1733,4341.189,4205.154
1734,9969.997,2304.071
1735,1479.722,3663.68
1736,5793.739,7839.316
1737,5163.335,5801.847
1738,3839.63,2660.178
1739,5579.83,4713.643
1740,4436.271,4466.924
1741,3890.23,8288.836
1742,5218.404,4296.612
1743,3220.528,12624.92
1744,5910.98,2810.6
1745,2181.874,3733.364
1746,7329.308,5038.829
1747,7143.58,2231.371
1748,3017.209,9330.423
1749,2475.366,2727.82
1750,4472.694,5277.184
1751,3030.352,6071.671
1752,5656.932,7118.328
1753,5071.43,8682.58
1754,6058.015,3630.321
1755,3718.656,7880.184
1756,3822.126,4051.354
1757,3212.047,4366.962
1758,1486.788,7172.612
1759,4135.374,1731.199
1760,4440.594,4542.332
1761,3944.561,14560.14
1762,2204.834,3704.597
1763,7655.758,4528.952
1764,7558.742,5645.907
1765,2631.751,3337.629
1766,2306.121,9699.552
1767,3662.192,6939.903
1768,3027.059,3723.543
1769,3788.904,31254.9
1770,5833.458,3984.55
1771,1755.644,3725.555
1772,15766.04,4664.335
1773,3516.354,2546.099
1774,4076.226,4172.788
1775,7411.55,6630.07
1776,5630.521,3355.088
1777,8137.482,5537.144
1778,2282.117,1834.401
1779,4741.272,7819.023
1780,2832.698,8767.791
1781,6113.027,2510.406
1782,2122.115,3222.852
1783,2971.141,3789.818
1784,6979.72,15728.83
1785,2656.152,4852.013
1786,2568.599,5221.289
1787,2927.055,3078.757
1788,2316.441,23672.59
1789,1820.316,2306.941
1790,8018.818,5697.763
1791,6973.846,5340.455
1792,10191.09,3508.837
1793,1728.775,5152.123
1794,2299.316,3071.125
1795,1546.526,2154.782
1796,8954.837,13751.89
1797,8124.427,4060.122
1798,7320.867,2490.793
1799,2406.745,1955.949
1800,9966.502,4389.849
1801,2459.106,5431.19
1802,3627.146,3962.37
1803,3984.889,2525.8
1804,13865.74,4408.866
1805,6763.184,4706.172
1806,9418.173,12585.58
1807,3668.682,8707.006
1808,2771.816,3926.005
1809,1812.085,2975.392
1810,3631.986,6846.517
1811,4712.636,4398.086
1812,3150.263,5076.779
1813,4124.063,5787.826
1814,6753.746,4332.253
1815,4682.511,12585.58
1816,6886.134,7429.376
1817,5608.744,2702.256
1818,2406.21,9581.813
1819,3494.554,9099.019
1820,4034.893,3917.92
1821,2347.915,4377.247
1822,2211.864,4526.927
1823,2967.947,2256.146
1824,4043.41,5301.997
1825,14004.29,2997.015
1826,10984.56,2153.234
1827,2576.719,15233.54
1828,3762.772,4449.053
1829,4040.854,9833.243
1830,4803.085,7822.762
1831,3441.206,2919.964
1832,1338.564,8841.95
1833,5635.217,4568.682
1834,7016.985,12585.58
1835,7851.724,2349.568
1836,2504.061,12523.71
1837,3908.019,6655.928
1838,21653.2,2467.286
1839,3906.731,2232.977
1840,4404.101,4813.284
1841,3194.871,6934.281
1842,3894.556,7357.136
1843,5621.733,3658.935
1844,3956.532,19606.63
1845,5503.109,1765.736
1846,4378.193,8163.183
1847,2908.097,6779.181
1848,2951.323,3565.37
1849,4794.82,25685.47
1850,5632.831,7721.931
1851,2922.599,3485.436
1852,5386.476,6451.212
1853,974.7339,1231.855
1854,1843.548,2808.527
1855,4149.639,7886.505
1856,2995.623,8644.276
1857,5204.029,4850.649
1858,3579.357,5844.588
1859,6488.91,3052.382
1860,4883.823,2339.351
1861,4935.144,2581.248
1862,1706.246,4670.699
1863,2445.439,14718.71
1864,10456.49,6531.329
1865,4850.418,8722.57
1866,6328.851,2149.299
1867,2637.808,3299.499
1868,3904.927,5902.842
1869,3497.335,3291.609
1870,2742.43,7422.635
1871,2299.415,6420.802
1872,3918.325,9389.731
1873,20020.69,6148.616
1874,25355.23,4742.499
1875,7127.489,7408.625
1876,4716.274,3317.433
1877,3463.432,2839.465
1878,5275.805,5739.413
1879,3917.802,7340.209
1880,2499.351,1827.244
1881,21905.94,6416.24
1882,3430.985,6858.229
1883,2621.575,7826.647
1884,3381.975,12585.58
1885,20235.11,2273.019
1886,3177.432,6938.654
1887,2275.768,3092.45
1888,3494.478,4060.327
1889,5019.625,3540.46
1890,3960.571,8313.259
1891,3466.448,4412.202
1892,3914.309,3419.627
1893,5301.029,1897.984
1894,4571.505,7708.162
1895,1696.894,35733.84
1896,4749.465,2051.736
1897,6899.737,3152.165
1898,2142.36,3099.162
1899,3494.623,4770.372
1900,1855.653,5857.443
1901,3046.397,2319.451
1902,1293.373,5051.274
1903,6241.856,4812.168
1904,2564.108,5361.522
1905,2431.432,4978.441
1906,6052.458,2400.801
1907,7309.619,44310.3
1908,4696.723,5168.231
1909,12585.58,6061.448
1910,2910.806,11095.56
1911,3936.425,4543.703
1912,8191.98,5896.836
1913,9084.91,2672.724
1914,3006.019,3631.154
1915,5259.466,3492.488
1916,3114.264,8081.288
1917,4452.903,3085.574
1918,7909.45,7612.426
1919,5482.441,10190.49
1920,2656.856,4198.91
1921,4975.532,4414.91
1922,4397.207,3120.522
1923,4100.238,2924.102
1924,2345.232,4441.269
1925,3816.699,6177.472
1926,6459.661,22203.72
1927,5309.683,4298.654
1928,5346.329,3219.91
1929,7561.57,11724.45
1930,4408.908,3182.161
1931,1498.612,2157.173
1932,2977.031,3258.514
1933,4460.95,2638.66
1934,1940.74,6824.376
1935,5075.861,8609.803
1936,4052.071,2952.014
1937,3853.345,4586.155
1938,3353.25,4863.642
1939,1678.466,5385.193
1940,12585.58,3985.296
1941,2390.541,2667.409
1942,4604.171,5489.247
1943,4626.522,4752.4
1944,3133.073,4181.212
1945,3596.713,3383.912
1946,2470.322,5913.627
1947,3995.444,3848.84
1948,3194.053,2941.825
1949,8828.611,5230.59
1950,4263.781,6111.322
1951,3498.126,12585.58
1952,11793.42,2297.755
1953,3183.258,2988.472
1954,3026.335,7101.814
1955,2958.118,7506.836
1956,7015.053,5204.028
1957,9807.612,14797.0
1958,2826.702,6143.851
1959,5794.275,5159.652
1960,3235.945,4944.124
1961,3734.825,3171.671
1962,5740.183,2881.454
1963,5434.249,4635.294
1964,3782.481,12585.58
1965,3267.856,7428.662
1966,3635.586,12585.58
1967,2246.904,4607.945
1968,6976.92,2168.141
1969,3489.308,1477.749
1970,2691.277,11714.99
1971,3374.385,2257.76
1972,5669.133,7155.97
1973,2494.787,7252.077
1974,3562.202,7386.957
1975,2957.934,6418.123
1976,2467.765,4324.818
1977,3179.798,7357.386
1978,7322.746,5011.619
1979,1934.765,2994.704
1980,3473.805,5109.852
1981,4353.227,6402.65
1982,10355.0,7669.943
1983,2705.83,51546.88
1984,4911.878,6693.078
1985,4376.759,3865.218
1986,5886.613,12432.83
1987,7088.878,4250.161
1988,6346.157,7936.063
1989,5637.351,2247.249
1990,8140.575,3540.105
1991,5550.752,2751.011
1992,4443.649,2706.21
1993,2603.481,5562.982
1994,1759.976,7269.838
1995,3243.728,4864.351
1996,8099.625,16944.26
1997,4009.768,4193.413
1998,6376.139,3204.573
1999,2752.47,9038.302
2000,2805.259,5026.703
2001,7705.009,2774.841
2002,5666.513,12585.58
2003,6024.327,6617.323
2004,4223.245,2972.145
2005,4246.887,4399.981
2006,71665.84,2013.865
2007,5206.549,9489.042
2008,9059.837,5313.986
2009,5129.822,3593.827
2010,3824.953,5587.321
2011,5765.148,7867.263
2012,5942.491,2846.052
2013,4708.037,2519.798
2014,1649.254,3852.571
2015,2795.602,9989.558
2016,3953.081,3484.267
2017,5019.25,3955.878
2018,2572.956,18817.01
2019,4804.095,6867.45
2020,3480.702,3736.655
2021,2662.99,4045.799
